01.07.2012 12:46:00	+6.460000e+002	+7.619846e+000	+5.128200e+000	+2.436588e+002
01.07.2012 12:56:00	+6.460000e+002	+7.342722e+000	+4.506600e+000	+2.331108e+002
01.07.2012 13:06:00	+6.460000e+002	+7.712258e+000	+3.651900e+000	+2.450652e+002
01.07.2012 13:16:00	+6.460000e+002	+8.082099e+000	+2.331000e+000	+2.352204e+002
01.07.2012 13:26:00	+6.460000e+002	+7.897140e+000	+3.108000e+000	+2.506908e+002
01.07.2012 13:36:00	+6.460000e+002	+8.359680e+000	+3.496500e+000	+2.447136e+002
01.07.2012 13:46:00	+6.460000e+002	+8.637433e+000	+4.506600e+000	+2.524488e+002
01.07.2012 13:56:00	+6.460000e+002	+9.378946e+000	+3.807300e+000	+2.563164e+002
01.07.2012 14:06:00	+6.460000e+002	+8.544829e+000	+3.729600e+000	+2.837412e+002
01.07.2012 14:16:00	+6.460000e+002	+8.915357e+000	+3.108000e+000	+2.714352e+002
01.07.2012 14:26:00	+6.460000e+002	+8.544829e+000	+4.118100e+000	+2.461200e+002
01.07.2012 14:36:00	+6.460000e+002	+9.100735e+000	+3.962700e+000	+2.155308e+002
01.07.2012 14:46:00	+6.460000e+002	+8.082099e+000	+4.506600e+000	+2.141244e+002
01.07.2012 14:56:00	+6.460000e+002	+7.435078e+000	+5.283600e+000	+2.285400e+002
01.07.2012 15:06:00	+6.460000e+002	+7.527452e+000	+4.118100e+000	+2.387364e+002
01.07.2012 15:16:00	+6.460000e+002	+5.591596e+000	+5.283600e+000	+2.707320e+002
01.07.2012 15:26:00	+6.460000e+002	+4.948180e+000	+4.273500e+000	+2.668644e+002
01.07.2012 15:36:00	+6.460000e+002	+4.397425e+000	+1.010100e+000	+2.812800e+002
01.07.2012 15:46:00	+6.460000e+002	+4.580934e+000	+3.108000e-001	+2.070924e+002
01.07.2012 15:56:00	+6.460000e+002	+4.948180e+000	+1.087800e+000	+2.292432e+002
01.07.2012 16:06:00	+6.460000e+002	+5.131918e+000	+1.320900e+000	+1.898640e+002
01.07.2012 16:16:00	+6.460000e+002	+5.591596e+000	+1.554000e+000	+1.983024e+002
01.07.2012 16:26:00	+6.460000e+002	+5.407668e+000	+2.486400e+000	+1.599780e+002
01.07.2012 16:36:00	+6.460000e+002	+5.131918e+000	+1.942500e+000	+1.325532e+002
01.07.2012 16:46:00	+6.460000e+002	+5.315732e+000	+1.554000e+000	+1.364208e+002
01.07.2012 16:56:00	+6.460000e+002	+5.040040e+000	+1.787100e+000	+1.216536e+002
01.07.2012 17:06:00	+6.460000e+002	+5.131918e+000	+1.243200e+000	+1.234116e+002
01.07.2012 17:16:00	+6.460000e+002	+5.040040e+000	+1.243200e+000	+1.135668e+002
01.07.2012 17:26:00	+6.460000e+002	+5.040040e+000	+9.324000e-001	+1.121604e+002
01.07.2012 17:36:00	+6.460000e+002	+5.131918e+000	+5.439000e-001	+1.086444e+002
01.07.2012 17:46:00	+6.460000e+002	+5.040040e+000	+8.547000e-001	+8.368080e+001
01.07.2012 17:56:00	+6.460000e+002	+4.948180e+000	+1.243200e+000	+1.241148e+002
01.07.2012 18:06:00	+6.460000e+002	+4.856340e+000	+1.087800e+000	+1.177860e+002
01.07.2012 18:16:00	+6.460000e+002	+4.948180e+000	+8.547000e-001	+1.297404e+002
01.07.2012 18:26:00	+6.460000e+002	+6.051751e+000	+1.243200e+000	+2.306496e+002
01.07.2012 18:36:00	+6.460000e+002	+5.407668e+000	+1.398600e+000	+2.461200e+002
01.07.2012 18:46:00	+6.460000e+002	+5.223816e+000	+1.243200e+000	+2.193984e+002
01.07.2012 18:56:00	+6.460000e+002	+5.131918e+000	+1.165500e+000	+2.338140e+002
01.07.2012 19:06:00	+6.460000e+002	+5.040040e+000	+2.020200e+000	+2.640516e+002
01.07.2012 19:16:00	+6.460000e+002	+4.856340e+000	+3.574200e+000	+2.475264e+002
